pair_address,valuable_token_volume,token_symbol,token_address,underlying_token,website
0x17d9eD502De079DbcD4bFf01489539e07Aa18ef2|98189|MEITUAN|0x934dc1d11b920609c09064119f5734054c4c8a04|USDT|null
0xcd5225E34d00010e23620Ee624Aa4e023DB91f6b|75719|BEAGLECAKE|0xe7244e92956428a058c37557551ecfdfd54890ac|WBNB|null
0xb0d37596942aF66dD1A8AF6a51B44d0fbFcaF985|20797|CST|0x2ce1a13985cc374d3358e9800520289a234c4e9d|WBNB|null
0x649DB2F5491069109118f5b9E6a0eabB0714DB8B|18997|GENIX|0x465b394bd4eaf52207b09b1ab2ce2295bdc57a58|BUSD|null
